"","artists_raw","names","artist_url"
"1132","/starbiz","starbiz","http://www.kenyans.co.ke/starbiz"
"1133","/stella-maina","stella maina","http://www.kenyans.co.ke/stella-maina"
"1134","/stema-g","stema g","http://www.kenyans.co.ke/stema-g"
"1135","/stephen-kasolo","stephen kasolo","http://www.kenyans.co.ke/stephen-kasolo"
"1136","/stephen-leken","stephen leken","http://www.kenyans.co.ke/stephen-leken"
"1137","/stereo-heros","stereo heros","http://www.kenyans.co.ke/stereo-heros"
"1138","/steve-homes","steve homes","http://www.kenyans.co.ke/steve-homes"
"1139","/steve-omollo","steve omollo","http://www.kenyans.co.ke/steve-omollo"
"1140","/steven-urban","steven urban","http://www.kenyans.co.ke/steven-urban"
"1141","/stl","stl","http://www.kenyans.co.ke/stl"
"1142","/stranger","stranger","http://www.kenyans.co.ke/stranger"
"1143","/street-bullets","street bullets","http://www.kenyans.co.ke/street-bullets"
"1144","/subembe","subembe","http://www.kenyans.co.ke/subembe"
"1145","/sudi-boy","sudi boy","http://www.kenyans.co.ke/sudi-boy"
"1146","/sue","sue","http://www.kenyans.co.ke/sue"
"1147","/sugar","sugar","http://www.kenyans.co.ke/sugar"
"1148","/sultan-wa-pwani","sultan wa pwani","http://www.kenyans.co.ke/sultan-wa-pwani"
"1149","/sunshine","sunshine","http://www.kenyans.co.ke/sunshine"
"1150","/supa","supa","http://www.kenyans.co.ke/supa"
"1151","/super-concaves","super concaves","http://www.kenyans.co.ke/super-concaves"
"1152","/susan","susan","http://www.kenyans.co.ke/susan"
"1153","/susumila","susumila","http://www.kenyans.co.ke/susumila"
"1154","/suzanna-owiyo","suzanna owiyo","http://www.kenyans.co.ke/suzanna-owiyo"
"1155","/swahib","swahib","http://www.kenyans.co.ke/swahib"
"1156","/sweet-boy","sweet boy","http://www.kenyans.co.ke/sweet-boy"
"1157","/sweet-k","sweet k","http://www.kenyans.co.ke/sweet-k"
"1158","/syd","syd","http://www.kenyans.co.ke/syd"
"1159","/sylvia","sylvia","http://www.kenyans.co.ke/sylvia"
"1160","/sylvia-agani","sylvia agani","http://www.kenyans.co.ke/sylvia-agani"
"1161","/sylvia-safari","sylvia safari","http://www.kenyans.co.ke/sylvia-safari"
"1162","/t-kay","t kay","http://www.kenyans.co.ke/t-kay"
"1163","/thhg","thhg","http://www.kenyans.co.ke/thhg"
"1164","/tabby-chacha","tabby chacha","http://www.kenyans.co.ke/tabby-chacha"
"1165","/tahilla","tahilla","http://www.kenyans.co.ke/tahilla"
"1166","/taji","taji","http://www.kenyans.co.ke/taji"
"1167","/talia","talia","http://www.kenyans.co.ke/talia"
"1168","/tapelli","tapelli","http://www.kenyans.co.ke/tapelli"
"1169","/tattuu","tattuu","http://www.kenyans.co.ke/tattuu"
"1170","/taurus","taurus","http://www.kenyans.co.ke/taurus"
"1171","/tbroz","tbroz","http://www.kenyans.co.ke/tbroz"
"1172","/ted","ted","http://www.kenyans.co.ke/ted"
"1173","/teddy-b","teddy b","http://www.kenyans.co.ke/teddy-b"
"1174","/teejay-singer","teejay singer","http://www.kenyans.co.ke/teejay-singer"
"1175","/tequila","tequila","http://www.kenyans.co.ke/tequila"
"1176","/tetete","tetete","http://www.kenyans.co.ke/tetete"
"1177","/p31-project","p31 project","http://www.kenyans.co.ke/p31-project"
"1178","/thee-mc-africa","thee mc africa","http://www.kenyans.co.ke/thee-mc-africa"
"1179","/tiera-gee","tiera gee","http://www.kenyans.co.ke/tiera-gee"
"1180","/tim-rimbui","tim rimbui","http://www.kenyans.co.ke/tim-rimbui"
"1181","/timmy","timmy","http://www.kenyans.co.ke/timmy"
"1182","/timmy-tim","timmy tim","http://www.kenyans.co.ke/timmy-tim"
"1183","/timona-mburu","timona mburu","http://www.kenyans.co.ke/timona-mburu"
"1184","/timothy-kitui","timothy kitui","http://www.kenyans.co.ke/timothy-kitui"
"1185","/tina-kuto","tina kuto","http://www.kenyans.co.ke/tina-kuto"
"1186","/tina-m","tina m","http://www.kenyans.co.ke/tina-m"
"1187","/tiri","tiri","http://www.kenyans.co.ke/tiri"
"1188","/tishko","tishko","http://www.kenyans.co.ke/tishko"
"1189","/tiziana","tiziana","http://www.kenyans.co.ke/tiziana"
"1190","/tom-chacha","tom chacha","http://www.kenyans.co.ke/tom-chacha"
"1191","/tonnie-steezy","tonnie steezy","http://www.kenyans.co.ke/tonnie-steezy"
"1192","/tony-nyadundo","tony nyadundo","http://www.kenyans.co.ke/tony-nyadundo"
"1193","/tosh","tosh","http://www.kenyans.co.ke/tosh"
"1194","/toshi","toshi","http://www.kenyans.co.ke/toshi"
"1195","/toti","toti","http://www.kenyans.co.ke/toti"
"1196","/totti-0","totti 0","http://www.kenyans.co.ke/totti-0"
"1197","/towett","towett","http://www.kenyans.co.ke/towett"
"1198","/tpksons","tpksons","http://www.kenyans.co.ke/tpksons"
"1199","/trapee","trapee","http://www.kenyans.co.ke/trapee"
"1200","/trey-b","trey b","http://www.kenyans.co.ke/trey-b"
"1201","/trigga","trigga","http://www.kenyans.co.ke/trigga"
"1202","/trigga-vkp-mb","trigga vkp mb","http://www.kenyans.co.ke/trigga-vkp-mb"
"1203","/trivad","trivad","http://www.kenyans.co.ke/trivad"
"1204","/twakutukuza-choir","twakutukuza choir","http://www.kenyans.co.ke/twakutukuza-choir"
"1205","/twelve","twelve","http://www.kenyans.co.ke/twelve"
"1206","/twenty-2","twenty 2","http://www.kenyans.co.ke/twenty-2"
"1207","/tybe","tybe","http://www.kenyans.co.ke/tybe"
"1208","/ub","ub","http://www.kenyans.co.ke/ub"
"1209","/ugn","ugn","http://www.kenyans.co.ke/ugn"
"1210","/ujoc","ujoc","http://www.kenyans.co.ke/ujoc"
"1211","/ukoo-flani-maumau","ukoo flani maumau","http://www.kenyans.co.ke/ukoo-flani-maumau"
"1212","/ulopa","ulopa","http://www.kenyans.co.ke/ulopa"
"1213","/uncle-mike","uncle mike","http://www.kenyans.co.ke/uncle-mike"
"1214","/ushur","ushur","http://www.kenyans.co.ke/ushur"
"1215","/various-artists","various artists","http://www.kenyans.co.ke/various-artists"
"1216","/vbo","vbo","http://www.kenyans.co.ke/vbo"
"1217","/vee-eye-cee","vee eye cee","http://www.kenyans.co.ke/vee-eye-cee"
"1218","/vemba","vemba","http://www.kenyans.co.ke/vemba"
"1219","/venrick","venrick","http://www.kenyans.co.ke/venrick"
"1220","/verbal","verbal","http://www.kenyans.co.ke/verbal"
"1221","/versatile","versatile","http://www.kenyans.co.ke/versatile"
"1222","/vichwani","vichwani","http://www.kenyans.co.ke/vichwani"
"1223","/vicky","vicky","http://www.kenyans.co.ke/vicky"
"1224","/vicky-kitonga","vicky kitonga","http://www.kenyans.co.ke/vicky-kitonga"
"1225","/vicky-pon-dis","vicky pon dis","http://www.kenyans.co.ke/vicky-pon-dis"
"1226","/victoria-kimani","victoria kimani","http://www.kenyans.co.ke/victoria-kimani"
"1227","/vinnie-banton","vinnie banton","http://www.kenyans.co.ke/vinnie-banton"
"1228","/vinta-smoullz","vinta smoullz","http://www.kenyans.co.ke/vinta-smoullz"
"1229","/viola-karuri","viola karuri","http://www.kenyans.co.ke/viola-karuri"
"1230","/virginia-moses","virginia moses","http://www.kenyans.co.ke/virginia-moses"
"1231","/virtues","virtues","http://www.kenyans.co.ke/virtues"
"1232","/virus","virus","http://www.kenyans.co.ke/virus"
"1233","/visita","visita","http://www.kenyans.co.ke/visita"
"1234","/vita-blue","vita blue","http://www.kenyans.co.ke/vita-blue"
"1235","/vivianne","vivianne","http://www.kenyans.co.ke/vivianne"
"1236","/vivie","vivie","http://www.kenyans.co.ke/vivie"
"1237","/vivonce","vivonce","http://www.kenyans.co.ke/vivonce"
"1238","/vkp","vkp","http://www.kenyans.co.ke/vkp"
"1239","/vokkeh","vokkeh","http://www.kenyans.co.ke/vokkeh"
"1240","/vuusya-ungu","vuusya ungu","http://www.kenyans.co.ke/vuusya-ungu"
"1241","/wabi","wabi","http://www.kenyans.co.ke/wabi"
"1242","/wahu","wahu","http://www.kenyans.co.ke/wahu"
"1243","/wahu-mbugua","wahu mbugua","http://www.kenyans.co.ke/wahu-mbugua"
"1244","/wakamba-wawili","wakamba wawili","http://www.kenyans.co.ke/wakamba-wawili"
"1245","/wakurugenzi","wakurugenzi","http://www.kenyans.co.ke/wakurugenzi"
"1246","/walanguzi","walanguzi","http://www.kenyans.co.ke/walanguzi"
"1247","/wallace","wallace","http://www.kenyans.co.ke/wallace"
"1248","/wally-b","wally b","http://www.kenyans.co.ke/wally-b"
"1249","/walman","walman","http://www.kenyans.co.ke/walman"
"1250","/wambui-ngugi","wambui ngugi","http://www.kenyans.co.ke/wambui-ngugi"
"1251","/wandera","wandera","http://www.kenyans.co.ke/wandera"
"1252","/wangechi","wangechi","http://www.kenyans.co.ke/wangechi"
"1253","/wangeci-kariuki","wangeci kariuki","http://www.kenyans.co.ke/wangeci-kariuki"
"1254","/wangeci-mbogo","wangeci mbogo","http://www.kenyans.co.ke/wangeci-mbogo"
"1255","/wangoes","wangoes","http://www.kenyans.co.ke/wangoes"
"1256","/wanja-wahoro","wanja wahoro","http://www.kenyans.co.ke/wanja-wahoro"
"1257","/wasojali-band","wasojali band","http://www.kenyans.co.ke/wasojali-band"
"1258","/waweru-karanja","waweru karanja","http://www.kenyans.co.ke/waweru-karanja"
"1259","/wayfarer","wayfarer","http://www.kenyans.co.ke/wayfarer"
"1260","/wazee-wa-mji","wazee wa mji","http://www.kenyans.co.ke/wazee-wa-mji"
"1261","/waziry","waziry","http://www.kenyans.co.ke/waziry"
"1262","/webi","webi","http://www.kenyans.co.ke/webi"
"1263","/webuye-jua-kali-band","webuye jua kali band","http://www.kenyans.co.ke/webuye-jua-kali-band"
"1264","/weezdom","weezdom","http://www.kenyans.co.ke/weezdom"
"1265","/wendy","wendy","http://www.kenyans.co.ke/wendy"
"1266","/wendy-kimani","wendy kimani","http://www.kenyans.co.ke/wendy-kimani"
"1267","/wernono-family","wernono family","http://www.kenyans.co.ke/wernono-family"
"1268","/wilberforce-musyoka","wilberforce musyoka","http://www.kenyans.co.ke/wilberforce-musyoka"
"1269","/willie-mwiti","willie mwiti","http://www.kenyans.co.ke/willie-mwiti"
"1270","/willy","willy","http://www.kenyans.co.ke/willy"
"1271","/willy-gee","willy gee","http://www.kenyans.co.ke/willy-gee"
"1272","/willy-j","willy j","http://www.kenyans.co.ke/willy-j"
"1273","/willy-paul","willy paul","http://www.kenyans.co.ke/willy-paul"
"1274","/winky-daily","winky daily","http://www.kenyans.co.ke/winky-daily"
"1275","/winnie-chris","winnie chris","http://www.kenyans.co.ke/winnie-chris"
"1276","/winnie-nzuki","winnie nzuki","http://www.kenyans.co.ke/winnie-nzuki"
"1277","/winrose-chepkorir","winrose chepkorir","http://www.kenyans.co.ke/winrose-chepkorir"
"1278","/witty-mayne","witty mayne","http://www.kenyans.co.ke/witty-mayne"
"1279","/wiwy","wiwy","http://www.kenyans.co.ke/wiwy"
"1280","/wynas","wynas","http://www.kenyans.co.ke/wynas"
"1281","/wyre","wyre","http://www.kenyans.co.ke/wyre"
"1282","/xpat-mkwanja","xpat mkwanja","http://www.kenyans.co.ke/xpat-mkwanja"
"1283","/xtatic","xtatic","http://www.kenyans.co.ke/xtatic"
"1284","/xyz","xyz","http://www.kenyans.co.ke/xyz"
"1285","/yabadoo","yabadoo","http://www.kenyans.co.ke/yabadoo"
"1286","/yello-b","yello b","http://www.kenyans.co.ke/yello-b"
"1287","/young-king","young king","http://www.kenyans.co.ke/young-king"
"1288","/young-morgan","young morgan","http://www.kenyans.co.ke/young-morgan"
"1289","/ythera","ythera","http://www.kenyans.co.ke/ythera"
"1290","/yunasi","yunasi","http://www.kenyans.co.ke/yunasi"
"1291","/yupi","yupi","http://www.kenyans.co.ke/yupi"
"1292","/yvonne-darcq","yvonne darcq","http://www.kenyans.co.ke/yvonne-darcq"
"1293","/zak-mtumishi","zak mtumishi","http://www.kenyans.co.ke/zak-mtumishi"
"1294","/zakah","zakah","http://www.kenyans.co.ke/zakah"
"1295","/zangi","zangi","http://www.kenyans.co.ke/zangi"
"1296","/zedie-man","zedie man","http://www.kenyans.co.ke/zedie-man"
"1297","/zikki-kenya","zikki kenya","http://www.kenyans.co.ke/zikki-kenya"
"1298","/zinno-boy","zinno boy","http://www.kenyans.co.ke/zinno-boy"
"1299","/zoe","zoe","http://www.kenyans.co.ke/zoe"
"1300","/zonda","zonda","http://www.kenyans.co.ke/zonda"
